Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
875285,CARNICERIA HISPANA 5,Medium Grocery Store,3258,Buford Hwy NE, ,Atlanta,GA,30329,1708,DEKALB,33.84135,-84.33052,3/24/2009,4/20/2015
842397,"Carniceria Mi Pueblo, Inc.  2  ",Supermarket,4005,Buford Hwy NE,Ste F,Atlanta,GA,30345,1628,DEKALB,33.85994,-84.30885,8/30/2008, 
955650,Carniceria Oaxaca  ,Small Grocery Store,4337,Buford Hwy,Ste 110,Atlanta,GA,30341,5050,DEKALB,33.86838,-84.30029,6/21/2010,3/18/2013
988768,Carniceria Tlaxcala  ,Small Grocery Store,4186,Buford Hwy,Ste 1,Atlanta,GA,30345, ,DEKALB,33.86448,-84.30474,2/15/2011,12/9/2014
1175503,"Carniceria Y Supermercado El Sol 11, LLC 2",Medium Grocery Store,6555,Peachtree Industrial Blvd, ,Atlanta,GA,30360,2129,DEKALB,33.92559,-84.27644,12/24/2014,10/21/2019
1334184,Carniceria Y Taqueria La Fe 1,Medium Grocery Store,6071,Buford Hwy NE,Ste E,Atlanta,GA,30340,1364,DEKALB,33.91599,-84.26005,9/13/2018,11/26/2025
920079,Cereal & Formula Store  ,Convenience Store,3550,Martin Luther King Jr. Dr. SW Suite 102, ,Atlanta,GA,30031,4045,DEKALB,33.75826,-84.50366,12/2/2009,12/9/2012
1344656,Chamblee Alok Enterprises Inc  ,Convenience Store,4926,Buford Hwy, ,Atlanta,GA,30341,3504,DEKALB,33.88581,-84.28821,11/13/2018,12/20/2021
1461213,Chamblee Food Mart  ,Convenience Store,3254,Chamblee Dunwoody Rd,,Atlanta,GA,30341,2828,DEKALB,33.89132,-84.29211,9/16/2021,10/22/2023
974531,Chamblee Quick Mart  ,Convenience Store,4400,Chamblee Dunwoody Rd,Ste B,Atlanta,GA,30341,1075,DEKALB,33.91888,-84.31546,3/17/2011, 
1141920,Chapilandia Food LLC  ,Small Grocery Store,3245,Chamblee Dunwoody Rd,Ste A207,Atlanta,GA,30341,2992,DEKALB,33.89146,-84.29121,5/15/2014,5/5/2015
297827,CHEVRON FOOD MART  ,Medium Grocery Store,1865,Glenwood Ave SE, ,Atlanta,GA,30316,2311,DEKALB,33.73978,-84.32664,10/1/2003,7/30/2007
242679,CHEVRON FOOD MART  ,Convenience Store,2452,Gresham Rd SE, ,Atlanta,GA,30316,3710,DEKALB,33.71702,-84.31039,1/6/2004,7/30/2007
927778,Chevron Food Mart  ,Convenience Store,2691,Bouldercrest Rd SE, ,Atlanta,GA,30316,4836,DEKALB,33.68293,-84.30936,12/17/2009,1/4/2011
960251,Chevron Food Mart  ,Convenience Store,2691,Bouldercrest Rd SE, ,Atlanta,GA,30316,4836,DEKALB,33.68293,-84.30936,8/9/2010,3/12/2014
990793,Chevron Food Mart  ,Convenience Store,2911,Buford Hwy NE, ,Atlanta,GA,30329,1801,DEKALB,33.83337,-84.34047,4/20/2011,10/29/2024
1008542,Chevron Food Mart  ,Convenience Store,2289,N Druid Hills Rd, ,Atlanta,GA,30329, ,DEKALB,33.82867,-84.33157,8/4/2011,9/5/2013
1037166,Chevron Food Mart  ,Convenience Store,2889,Chamblee Tucker Rd, ,Atlanta,GA,30341,4005,DEKALB,33.87782,-84.27106,3/7/2012,11/19/2021
1087229,Chevron Food Mart  ,Convenience Store,1865,Glenwood Ave Se, ,Atlanta,GA,30316,2311,DEKALB,33.73978,-84.32664,5/20/2013,3/12/2014
1115088,Chevron Food Mart  ,Convenience Store,2289,North Druid Hills Rd, ,Atlanta,GA,30329, ,DEKALB,33.82867,-84.33157,10/22/2013,2/29/2016
1127659,Chevron Food Mart  ,Convenience Store,2452,Gresham Rd Se, ,Atlanta,GA,30316,3710,DEKALB,33.71702,-84.31039,1/17/2014,10/23/2016
927778,Chevron Food Mart  ,Convenience Store,2691,Bouldercrest Rd SE, ,Atlanta,GA,30316,4836,DEKALB,33.68293,-84.30936,11/20/2014,1/27/2016
1232167,Chevron Food Mart  ,Convenience Store,2691,Bouldercrest Rd SE, ,Atlanta,GA,30316,4836,DEKALB,33.68293,-84.30936,2/3/2016,12/6/2016
1242908,Chevron Food Mart  ,Convenience Store,2515,Chamblee Tucker Rd, ,Atlanta,GA,30341,3515,DEKALB,33.88508,-84.28423,5/11/2016, 
1265308,Chevron Food Mart  ,Convenience Store,2691,Bouldercrest Rd Se, ,Atlanta,GA,30316,4836,DEKALB,33.68293,-84.30936,12/19/2016,9/25/2019
1375298,Chevron Food Mart  ,Convenience Store,3635,Northcrest Rd, ,Atlanta,GA,30340,3418,DEKALB,33.89866,-84.25105,9/5/2019,7/18/2022
1524788,Chevron Food Mart  ,Convenience Store,3635,Northcrest Rd,,Atlanta,GA,30340,3418,DEKALB,33.89839,-84.25101,11/15/2022, 
1557158,Chevron Food Mart  ,Convenience Store,3530,Chamblee Tucker Rd,,Atlanta,GA,30341,4410,DEKALB,33.88589,-84.24848,8/23/2023, 
1586924,Chevron Food Mart  ,Convenience Store,2889,Chamblee Tucker Rd,,Atlanta,GA,30341,4005,DEKALB,33.87787,-84.27209,3/13/2024, 
768583,CHOYCE NUTRITION CENTER  ,Medium Grocery Store,4469,GLENWOOD RD, ,ATLANTA,GA,30032, ,DEKALB,33.73729,-84.23528,1/24/2006,9/13/2007
913371,CHUCKWAGON SEAFOOD  ,Seafood Specialty,1342,Moreland Ave SE, ,Atlanta,GA,30316,3207,DEKALB,33.7147,-84.34943,9/29/2009,3/22/2011
1193578,Cindy Food Mart  ,Convenience Store,2710,Bouldercrest Rd SE,Ste B,Atlanta,GA,30316,4800,DEKALB,33.68155,-84.30867,6/4/2015,5/2/2018
998984,Circle Food Shop 32,Convenience Store,77,Perimeter Ctr E, ,Atlanta,GA,30346,1806,DEKALB,33.92382,-84.33717,5/20/2011, 
1586130,Circle K AAMCO NO,Convenience Store,4291,N Peachtree Rd,,Atlanta,GA,30341,1214,DEKALB,33.91824,-84.29685,4/3/2024, 
698689,CITGO FOOD MART  ,Medium Grocery Store,1988,Flat Shoals Rd SE, ,Atlanta,GA,30316,2857,DEKALB,33.72633,-84.32313,5/23/1996,8/4/2010
1058971,Citgo Food Mart  ,Convenience Store,1278,Custer Ave Se, ,Atlanta,GA,30316,3202,DEKALB,33.71584,-84.34602,11/19/2012,7/2/2017
1132634,Citgo Food Mart  ,Convenience Store,5560,Peachtree Blvd, ,Atlanta,GA,30341,2218,DEKALB,33.89979,-84.30049,3/18/2014,8/23/2019
1135851,Citgo Food Mart  ,Convenience Store,3107,Buford Hwy Ne, ,Atlanta,GA,30329,1701,DEKALB,33.83819,-84.33418,4/22/2014,4/19/2015
1130644,Citgo Food Mart  ,Convenience Store,1988,Flat Shoals Rd Se, ,Atlanta,GA,30316,2857,DEKALB,33.72633,-84.32313,4/29/2014,8/24/2015
1532636,Citgo Food Mart ,Convenience Store,3666,Shallowford Rd NE,,Atlanta,GA,30340,1004,DEKALB,33.89772,-84.28426,3/13/2023, 
1479274,Citgo Foodmart  ,Convenience Store,1278,Custer Ave SE,,Atlanta,GA,30316,3202,DEKALB,33.71607,-84.34642,11/16/2021,7/21/2025
1185079,City Farmers Market  ,Super Store,3317,Buford Hwy NE, ,Atlanta,GA,30329, ,DEKALB,33.84287,-84.32875,2/9/2015,12/15/2025
1146035,"Confianza en Dios, inc ",Medium Grocery Store,5079,Buford Hwy Ne, ,Atlanta,GA,30340,1102,DEKALB,33.89097,-84.28529,11/24/2014, 
1120455,Corner Shop Inc  ,Convenience Store,3390,Buford Hwy Ne, ,Atlanta,GA,30329,1404,DEKALB,33.84452,-84.327,11/23/2013,10/29/2018
1440689,Custer Food Mart  ,Convenience Store,1420,Custer Ave SE,,Atlanta,GA,30316,3304,DEKALB,33.71879,-84.34124,5/25/2021,1/29/2024
299301,CVS Pharmacy 2083,Combination Grocery/Other,3439,Ashford Dunwoody Rd NE, ,Atlanta,GA,30319,2546,DEKALB,33.89056,-84.32456,3/14/2001, 
310656,CVS Pharmacy 2526,Combination Grocery/Other,3615,Clairmont Rd NE, ,Atlanta,GA,30319,3627,DEKALB,33.86501,-84.30943,3/15/2001, 
680738,CVS Pharmacy 5376,Combination Grocery/Other,2910,Buford Hwy NE, ,Atlanta,GA,30329,1802,DEKALB,33.83352,-84.3411,3/28/2001, 
961246,CVS PHARMACY 4513,Combination Grocery/Other,2830,N Druid Hills Rd NE, ,Atlanta,GA,30329,3926,DEKALB,33.81849,-84.3123,7/16/2010, 
981854,CVS PHARMACY 4537,Combination Grocery/Other,1610,Mount Vernon Rd,Ste 100,Atlanta,GA,30338,4259,DEKALB,33.94708,-84.33437,11/30/2010, 
1090548,CVS Pharmacy 7689,Combination Grocery/Other,1674,E Clifton Rd NE, ,Atlanta,GA,30307,1276,DEKALB,33.78099,-84.32117,2/4/2013, 
1556731,CVS/Pharmacy 4733,Combination Grocery/Other,2500,Mount Vernon Rd, ,Atlanta,GA,30338,3055,DEKALB,33.95859,-84.30173,7/20/2023, 
929743,D & J QUICK MART 1,Convenience Store,2030,Moreland Ave SE, ,Atlanta,GA,30316,3250,DEKALB,33.69917,-84.3495,2/2/2010,3/12/2014
260818,DANNEMANN'S SUPERMARKET  ,Medium Grocery Store,2199,College Ave NE, ,Atlanta,GA,30317,1334,DEKALB,33.76455,-84.31535,8/19/1999,8/19/2007
830100,DANNEMANS SUPERMARKET  ,Medium Grocery Store,2199,College Ave NE, ,Atlanta,GA,30317,1334,DEKALB,33.76455,-84.31535,9/4/2007,4/6/2011
1319689,Danyal Holdings Incs  ,Convenience Store,4926,Buford Hwy, ,Atlanta,GA,30341,3504,DEKALB,33.88581,-84.28821,5/4/2018,10/29/2018
1192055,Deb's Groceries  ,Small Grocery Store,5944,Buford Hwy NE, ,Atlanta,GA,30340,1332,DEKALB,33.91294,-84.26308,4/23/2015,9/11/2019
941595,DEKALB CONVENIENCE  ,Convenience Store,2772,Northeast Expy NE, ,Atlanta,GA,30345,1807,DEKALB,33.86008,-84.29332,4/2/2010,6/21/2011
1007849,DEKALB CONVENIENCE  ,Convenience Store,2772,Northeast Expy NE, ,Atlanta,GA,30345,1807,DEKALB,33.86008,-84.29332,7/7/2011,11/17/2019
1382692,Dekalb Convenience Store  ,Convenience Store,2772,Northeast Expy NE,,Atlanta,GA,30345,1807,DEKALB,33.86021,-84.29344,11/29/2019, 
464939,DISCOUNT FOOD MARKET  ,Convenience Store,886,Bouldercrest Dr SE, ,Atlanta,GA,30316,2120,DEKALB,33.72992,-84.33537,12/30/2003,7/16/2006
865468,Discount Food Mart  ,Convenience Store,886,Bouldercrest Dr SE, ,Atlanta,GA,30316,2120,DEKALB,33.72992,-84.33537,10/7/2008,7/24/2013
1216839,Discount Food Mart  ,Convenience Store,886,Bouldercrest Dr SE,,Atlanta,GA,30316,2120,DEKALB,33.73037,-84.33558,11/10/2015,12/16/2020
1216839,Discount Food Mart  ,Convenience Store,886,Bouldercrest Dr SE,,Atlanta,GA,30316,2120,DEKALB,33.73037,-84.33558,1/22/2021, 
1597307,Discount Food Mart  ,Convenience Store,2177,Flat Shoals Rd SE,,Atlanta,GA,30316,3717,DEKALB,33.72245,-84.31713,7/15/2024,12/3/2024
1125972,Dollar & Convience Store 1,Convenience Store,2790,Northeast Expy Ne,Ste B,Atlanta,GA,30345,1807,DEKALB,33.86085,-84.29288,1/29/2014,11/29/2017
1306318,Dollar And Convenience Store  ,Combination Grocery/Other,2790,Northeast Expy NE,Ste A,Atlanta,GA,30345,1867,DEKALB,33.86102,-84.29284,12/19/2017,11/25/2022
969865,Dollar N Change Store  ,Convenience Store,4849,Buford Hwy, ,Atlanta,GA,30341,3662,DEKALB,33.88361,-84.28938,9/13/2010,9/11/2012
818800,Dollar Tree 6737,Combination Grocery/Other,5025,Winters Chapel Rd,Ste B,Atlanta,GA,30360,1700,DEKALB,33.94317,-84.27077,4/11/2007, 
862311,Dollar Tree 1797,Combination Grocery/Other,2104,Henderson Mill Rd NE, ,Atlanta,GA,30345,3762,DEKALB,33.84697,-84.25574,8/11/2008, 
915746,Dollar Tree 1796,Combination Grocery/Other,2036,JOHNSON FERRY ROAD, ,ATLANTA,GA,30319,2500,DEKALB,33.89357,-84.3301,9/16/2009,1/29/2025
918686,Dollar Tree 3667,Combination Grocery/Other,2480,Briarcliff Rd NE,Ste 8,Atlanta,GA,30329,3034,DEKALB,33.82738,-84.33337,10/6/2009, 
922935,Dollar Tree 4231,Combination Grocery/Other,5223,Buford Hwy NE,,Atlanta,GA,30340,1106,DEKALB,33.89596,-84.28113,11/3/2009, 
1191778,Dollar Tree 5829,Combination Grocery/Other,1326,Moreland Ave SE, ,Atlanta,GA,30316,3224,DEKALB,33.71501,-84.34945,4/16/2015,12/11/2022
1661506,DOLLARTREE 10310,Combination Grocery/Other,1280,Moreland Ave SE, ,Atlanta,GA,30316,3255,DEKALB,33.71515,-84.34945,7/1/2025, 
859208,DORAVILLE FOOD MART  ,Convenience Store,5918,New Peachtree Rd, ,Atlanta,GA,30340,1011,DEKALB,33.90007,-84.28192,9/3/2008,8/24/2009
1509680,Doraville Food Mart  ,Convenience Store,6049,New Peachtree Rd,,Atlanta,GA,30340,1023,DEKALB,33.90293,-84.27826,8/8/2022,12/27/2022
1305555,Doraville Mart Inc  ,Convenience Store,3666,Shallowford Rd NE, ,Atlanta,GA,30340,1004,DEKALB,33.89755,-84.28413,1/12/2018,12/26/2022
931342,Doraville Shell  ,Convenience Store,4580,Winters Chapel Rd, ,Atlanta,GA,30360,2706,DEKALB,33.92824,-84.26688,3/17/2010,9/1/2011
1020944,Dunwoody Exxon  ,Convenience Store,4401,Chamblee Dunwoody Rd, ,Atlanta,GA,30341, ,DEKALB,33.9191,-84.31527,9/23/2011,6/15/2014
1237629,Dunwoody Food Mart  ,Convenience Store,4639,N Shallowford Rd,Ste A,Atlanta,GA,30338,6300,DEKALB,33.92781,-84.31198,6/7/2016,2/17/2020
1548420,Dunwoody Shell  ,Convenience Store,5020,Winters Chapel Rd,,Atlanta,GA,30360,1705,DEKALB,33.94289,-84.27161,6/5/2023, 
1162850,Dunwoody Texaco  ,Convenience Store,2124,Johnson Ferry Rd Ne, ,Atlanta,GA,30319,2504,DEKALB,33.89238,-84.32631,10/8/2014,7/2/2017
796912,E-Z FOOD MART  ,Convenience Store,2701,Bouldercrest Rd SE, ,Atlanta,GA,30316,4811,DEKALB,33.68195,-84.30889,10/23/2006,7/30/2007
815883,EAGLE FOOD MART  ,Convenience Store,1648,Memorial Dr SE, ,Atlanta,GA,30317,2054,DEKALB,33.7475,-84.33367,3/19/2007,5/5/2015
1203847,Earth Fare 330,Supermarket,1578,Avenue Pl,Ste 200,Atlanta,GA,30329, ,DEKALB,33.80115,-84.32665,6/17/2015,9/3/2018
566263,EAST ATLANTA SUPERMARKET  ,Convenience Store,1358,Glenwood Ave SE, ,Atlanta,GA,30316,2051,DEKALB,33.74016,-84.34315,9/20/2004,11/29/2013
566263,EAST ATLANTA SUPERMARKET  ,Convenience Store,1358,Glenwood Ave SE, ,Atlanta,GA,30316,2051,DEKALB,33.74016,-84.34315,12/6/2013,12/6/2013
566263,EAST ATLANTA SUPERMARKET  ,Convenience Store,1358,Glenwood Ave SE, ,Atlanta,GA,30316,2051,DEKALB,33.74016,-84.34315,12/9/2013,5/5/2015
566263,EAST ATLANTA SUPERMARKET  ,Convenience Store,1358,Glenwood Ave SE, ,Atlanta,GA,30316,2051,DEKALB,33.74016,-84.34315,8/24/2016,7/2/2017
846825,East Atlanta Village Farmers Market  ,Farmers' Market,508,Flat Shoals Ave SE,,Atlanta,GA,30316,2044,DEKALB,33.74029,-84.34554,3/13/2008,7/13/2025
1664222,East Atlanta Village Farmers Market 0135438,Farmers' Market,572,Stokeswood Ave SE,,Atlanta,GA,30316,2016,DEKALB,33.7386,-84.34465,9/4/2025, 
948474,EAST LAKE FARMERS MARKET  ,Farmers' Market,2347,Hosea L Williams Dr SE, ,Atlanta,GA,30317,2735,DEKALB,33.75103,-84.31004,8/17/2010,6/10/2015
1004557,Easy Shop  ,Convenience Store,3444,Buford Hwy Ne, ,Atlanta,GA,30329,1406,DEKALB,33.84561,-84.32579,6/30/2011,11/18/2013
657828,ECKERD DRUGS  3510,Combination Grocery/Other,3397,Buford Hwy NE, ,Atlanta,GA,30329,1558,DEKALB,33.84518,-84.32613,12/29/2000,3/20/2006
1083276,El Ahorro Mini Market  ,Small Grocery Store,3146,Chamblee Dunwoody Rd,Ste 104,Atlanta,GA,30341,2967,DEKALB,33.89003,-84.28826,2/8/2013,3/16/2018
1268215,El Bueno Food Mart  ,Convenience Store,4775,Buford Hwy,Ste 103,Atlanta,GA,30341,3722,DEKALB,33.88058,-84.29105,1/4/2017,11/19/2021
1111441,El Chaparral  ,Small Grocery Store,3326,Buford Hwy Ne, ,Atlanta,GA,30329,1710,DEKALB,33.84348,-84.32815,9/12/2013,7/2/2017
1108492,El Chaparral Product 2,Convenience Store,3219,Chamblee Dunwoody Rd,Ste 103,Atlanta,GA,30341,2950,DEKALB,33.89104,-84.2901,9/6/2013,9/23/2019
912581,El Chaparral Tienda Y Carniceria  ,Medium Grocery Store,3326,Buford Hwy NE, ,Atlanta,GA,30329,1710,DEKALB,33.84348,-84.32815,9/15/2009,9/6/2011
912581,El Chaparral Tienda Y Carniceria  ,Medium Grocery Store,3326,Buford Hwy NE, ,Atlanta,GA,30329,1710,DEKALB,33.84348,-84.32815,4/10/2012,8/19/2013
959657,EL CHEAPO  ,Convenience Store,1610,Flat Shoals Rd SE, ,Atlanta,GA,30316,2126,DEKALB,33.73076,-84.33524,8/3/2010,4/22/2012
914787,El Cheapo Quick Mart  ,Convenience Store,1600,Flat Shoals Rd SE, ,Atlanta,GA,30316,2126,DEKALB,33.73074,-84.33517,11/13/2009,8/16/2011
1503114,El Loteria  ,Convenience Store,2615,Shallowford Rd NE,,Atlanta,GA,30345,1203,DEKALB,33.86368,-84.28748,6/1/2022, 
1067964,El Mercado Bueno  ,Convenience Store,5426,New Peachtree Rd, ,Atlanta,GA,30341,2821,DEKALB,33.8918,-84.29917,9/20/2012,5/9/2017
1391975,El Mercado Hispano  ,Convenience Store,6806,Peachtree Industrial Blvd,Ste E,Atlanta,GA,30360,2397,DEKALB,33.92974,-84.26842,1/26/2020,3/14/2025
1544705,El Mundo Food Mart  ,Convenience Store,5979,Buford Hwy NE,Ste A1,Atlanta,GA,30340,1369,DEKALB,33.91362,-84.26118,5/15/2023, 
1246270,El Progreso 9,Small Grocery Store,3277,Chamblee Dunwoody Rd, ,Atlanta,GA,30341,2817,DEKALB,33.89182,-84.29307,9/7/2016,9/26/2017
1439897,El Progreso  ,Convenience Store,3277,Chamblee Dunwoody Rd,,Atlanta,GA,30341,2817,DEKALB,33.89228,-84.29362,2/23/2021, 
380399,El Progresso 6,Medium Grocery Store,3061,Buford Hwy NE, ,Atlanta,GA,30329,1841,DEKALB,33.83741,-84.33537,4/25/2003,7/27/2021
1595122,El Ray Supermercado  ,Convenience Store,3662,Chamblee Tucker Rd,Ste G,Atlanta,GA,30341,4400,DEKALB,33.8834,-84.24426,5/16/2024,11/18/2024
1382599,El Sol Supermercado 2  ,Large Grocery Store,6555,Peachtree Industrial Blvd,,Atlanta,GA,30360,2129,DEKALB,33.92526,-84.27714,11/4/2019, 
1035514,El-bueno Food Mart  ,Convenience Store,4775,Buford Hwy,Ste 103,Atlanta,GA,30341,3722,DEKALB,33.88081,-84.29092,2/10/2012,12/21/2016
1142881,Everlasting Life International Ministries  ,Food Buying Co-op,2411,Memorial Dr Se, ,Atlanta,GA,30317,3325,DEKALB,33.74723,-84.30811,5/19/2014,12/9/2014
819761,Exxon Food Mart  ,Convenience Store,2701,Bouldercrest Rd SE, ,Atlanta,GA,30316,4811,DEKALB,33.68195,-84.30889,4/22/2008,1/17/2011
986201,Exxon Food Mart  ,Convenience Store,2701,Bouldercrest Rd SE, ,Atlanta,GA,30316,4811,DEKALB,33.68195,-84.30889,2/7/2011,3/18/2013
1021269,Exxon Food Mart  ,Convenience Store,1981,Flat Shoals Rd SE, ,Atlanta,GA,30316,2856,DEKALB,33.7261,-84.3229,9/15/2011,8/21/2013
1295533,Exxon Food Mart  ,Convenience Store,2701,Bouldercrest Rd SE,Ste A,Atlanta,GA,30316,4860,DEKALB,33.68195,-84.30889,8/24/2017,11/22/2020
1513931,Exxon Food Mart  ,Convenience Store,2345,Flat Shoals Rd SE,,Atlanta,GA,30316,3726,DEKALB,33.71951,-84.31075,9/6/2022,9/11/2024
1010165,Exxon Food Shop  ,Convenience Store,4926,Buford Hwy, ,Atlanta,GA,30341,3504,DEKALB,33.88586,-84.28819,7/7/2011,2/26/2013
1089516,Exxon Food Shop  ,Convenience Store,4926,Buford Hwy, ,Atlanta,GA,30341,3504,DEKALB,33.88586,-84.28819,3/8/2013,5/5/2015
1119242,Ez Shop  ,Convenience Store,3444,Buford Hwy Ne, ,Atlanta,GA,30329,1406,DEKALB,33.84561,-84.32579,1/3/2014, 
1085069,Family Dollar 10281,Combination Grocery/Other,4949,Buford Hwy,,Atlanta,GA,30341,3503,DEKALB,33.88705,-84.28745,12/13/2012, 
1290415,Family Dollar 11891,Combination Grocery/Other,2579,Gresham Rd SE, ,Atlanta,GA,30316,4100,DEKALB,33.71292,-84.31055,7/7/2017,5/29/2024
818185,Family Dollar Store 716,Combination Grocery/Other,1410,Custer Ave SE, ,Atlanta,GA,30316,3304,DEKALB,33.71752,-84.34272,4/4/2007,4/23/2024
818810,Family Dollar Store 7167,Combination Grocery/Other,3412,Clairmont Rd NE,#16,Atlanta,GA,30319,3720,DEKALB,33.85909,-84.31159,4/11/2007,2/7/2022
820285,Family Dollar Store 1469,Combination Grocery/Other,1655,Memorial Dr SE, ,Atlanta,GA,30317,2001,DEKALB,33.74744,-84.33366,4/26/2007,10/15/2024
831463,Family Dollar Store 7809,Combination Grocery/Other,3349,Buford Hwy NE, ,Atlanta,GA,30329,1709,DEKALB,33.84352,-84.32798,9/10/2007,11/23/2015
856487,Family Dollar Store 7463,Combination Grocery/Other,2021,Flat Shoals Rd SE, ,Atlanta,GA,30316, ,DEKALB,33.72546,-84.32185,6/16/2008, 
1251582,Family Food Mart  ,Convenience Store,3252,Shallowford Rd Ne, ,Atlanta,GA,30341,3663,DEKALB,33.88281,-84.28519,7/15/2016,3/6/2018
1314473,Family Food Mart  ,Convenience Store,3252,Shallowford Rd NE, ,Atlanta,GA,30341,3663,DEKALB,33.8828,-84.28518,4/5/2018,11/25/2022
972980,FAMILY FOOD STORE  ,Small Grocery Store,3252,Shallowford Rd NE, ,Atlanta,GA,30341,3663,DEKALB,33.88301,-84.28507,10/7/2010,3/12/2014
1135042,Family Food Store  ,Convenience Store,3252,Shallowford Rd Ne, ,Atlanta,GA,30341,3663,DEKALB,33.88301,-84.28507,5/20/2014,7/14/2016
940519,FAMILY NUTRITION  ,Combination Grocery/Other,5241,New Peachtree Rd,Ste E,Atlanta,GA,30341,3327,DEKALB,33.88768,-84.30408,3/12/2010,5/16/2012
1192202,Fast Stop  ,Convenience Store,5805,Buford Hwy NE,Ste 1,Atlanta,GA,30340,2432,DEKALB,33.90911,-84.26667,5/14/2015,6/16/2020
980518,Fiesta Farmers Market  ,Supermarket,4166,Buford Hwy NE,Ste 1115,Atlanta,GA,30345, ,DEKALB,33.86235,-84.30712,12/9/2010,12/9/2014
1398378,Fiesta Food Mart  ,Convenience Store,2828,Northeast Expy NE,,Atlanta,GA,30345,4201,DEKALB,33.86215,-84.29225,3/16/2020,1/31/2023
1430908,Fiesta Food Mart 2  ,Convenience Store,3174,Chamblee Dunwoody Rd,,Atlanta,GA,30341,2905,DEKALB,33.89023,-84.28928,1/11/2021, 
925384,FIRST FAMILY CONVENIENCE STORE 2,Small Grocery Store,6067,Buford Hwy NE,Ste E,Atlanta,GA,30340,1300,DEKALB,33.91605,-84.26005,12/7/2009,1/3/2012
945679,FIRST STOP  ,Combination Grocery/Other,1340,Moreland Ave SE, ,Atlanta,GA,30316,3207,DEKALB,33.71474,-84.34943,5/20/2010,3/18/2013
1223394,Flat Shoals Citgo  ,Convenience Store,1988,Flat Shoals Rd SE, ,Atlanta,GA,30316,2857,DEKALB,33.72632,-84.32313,12/29/2015,4/11/2019
1253066,Flat Shoals Food  ,Convenience Store,1981,Flat Shoals Rd Se, ,Atlanta,GA,30316,2856,DEKALB,33.72618,-84.32303,9/8/2016,10/24/2019
1380019,Flat Shoals Food  ,Convenience Store,1981,Flat Shoals Rd SE,,Atlanta,GA,30316,2856,DEKALB,33.72632,-84.32322,11/15/2019,2/13/2020
1474330,Flatshoals Bp  ,Convenience Store,2155,Flat Shoals Rd SE,,Atlanta,GA,30316,3717,DEKALB,33.7225,-84.31787,10/5/2021, 
1496732,Food & Gas  ,Convenience Store,2710,Bouldercrest Rd SE,Ste B,Atlanta,GA,30316,4800,DEKALB,33.68176,-84.30798,5/19/2022, 
1185880,Food Center  ,Convenience Store,3625,Chamblee Tucker Rd, ,Atlanta,GA,30341,4411,DEKALB,33.8834,-84.24542,2/18/2015,5/20/2018
917697,Food Mart 554,Combination Grocery/Other,2706,Shallowford Rd NE, ,Atlanta,GA,30341,5215,DEKALB,33.86624,-84.28983,10/7/2009,8/4/2010
1044371,Food Mart  ,Convenience Store,2175,Flat Shoals Rd Se, ,Atlanta,GA,30316,3717,DEKALB,33.72227,-84.31673,8/8/2012,12/9/2014
1056705,Food Mart  ,Convenience Store,2800,NE Expressway,Ste c,Atlanta,GA,30345, ,DEKALB,33.86135,-84.29262,10/9/2012,3/29/2015
1306021,Food Mart  ,Convenience Store,2800,Northeast Expy NE,Ste C,Atlanta,GA,30345,4226,DEKALB,33.86135,-84.29262,12/28/2017,11/25/2022
1398390,Food Mart  ,Convenience Store,2995,N Druid Hills Rd NE,,Atlanta,GA,30329,3909,DEKALB,33.81425,-84.30926,3/26/2020,1/31/2023
1306021,Food Mart  ,Convenience Store,2800,Northeast Expy NE,Ste C,Atlanta,GA,30345,4226,DEKALB,33.86135,-84.29262,7/11/2025, 
954196,Food Plaza  ,Convenience Store,4369,N Peachtree Rd,,Atlanta,GA,30338,5804,DEKALB,33.92104,-84.29635,7/7/2010,3/14/2025
954196,Food Plaza  ,Convenience Store,4369,N Peachtree Rd,,Atlanta,GA,30338,5804,DEKALB,33.92104,-84.29635,3/28/2025,9/16/2025
1261401,Food Town Market  ,Supermarket,2532,Bouldercrest Rd SE, ,Atlanta,GA,30316,4838,DEKALB,33.68689,-84.31068,9/26/2016, 
239894,FOOD UNIVERSE  ,Supermarket,2746,Clairmont Rd NE, ,Atlanta,GA,30329,2713,DEKALB,33.83712,-84.31184,8/25/2004,1/11/2012
1114452,Food World  ,Convenience Store,2177,Flat Shoals Rd Se, ,Atlanta,GA,30316,3717,DEKALB,33.72224,-84.31667,12/18/2013,4/28/2015
1093198,Fresh  2go Market  ,Convenience Store,5300,Peachtree Rd,Ste 1304,Atlanta,GA,30341,2465,DEKALB,33.88931,-84.3044,6/20/2013,12/9/2014
1079531,G Mart International Foods  ,Super Store,3317,Buford Hwy, ,Atlanta,GA,30329, ,DEKALB,33.84283,-84.32874,11/29/2012,1/2/2013
1079531,G Mart International Foods  ,Super Store,3317,Buford Hwy, ,Atlanta,GA,30329, ,DEKALB,33.84283,-84.32874,1/7/2013,8/24/2015
1318072,Gas Express LLC dba Circle K 174,Convenience Store,3530,Chamblee Tucker Rd, ,Atlanta,GA,30341,4410,DEKALB,33.8856,-84.2485,5/14/2018,8/1/2023
939811,GLENWOOD CHEVRON  ,Convenience Store,1865,Glenwood Ave SE, ,Atlanta,GA,30316,2311,DEKALB,33.73978,-84.32664,3/17/2010,8/14/2012
